id,model,dataset,included,m,n_clusters,entropy,norm_entropy,is_zero,correct,em,f1,confidence,is_unanswerable,qtype
5a0c7d74f5590b0018dab434,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c7d74f5590b0018dab435,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5726722bdd62a815002e8528,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.19999999999999998,-0.09846456447216667,False,squad2
5726722bdd62a815002e8529,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.02754376022885129,False,squad2
5726722bdd62a815002e852a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726722bdd62a815002e852c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5729f2646aef051400155130,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5729f2646aef051400155131,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729f2646aef051400155132,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729f2646aef051400155133,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.5,-0.03973149485481144,False,squad2
5729f2646aef051400155134,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.21090573193722462,False,squad2
5a0c7edcf5590b0018dab43a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c7edcf5590b0018dab43b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c7edcf5590b0018dab43c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c7edcf5590b0018dab43d,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c7edcf5590b0018dab43e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5729f3831d0469140077967b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729f3831d0469140077967c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5729f3831d0469140077967d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729f3831d0469140077967e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a0c7fb2f5590b0018dab444,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c7fb2f5590b0018dab445,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c7fb2f5590b0018dab446,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c7fb2f5590b0018dab447,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c7fb2f5590b0018dab448,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5729fd56af94a219006aa72f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729fd56af94a219006aa730,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5729fd56af94a219006aa732,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729fd56af94a219006aa733,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a0c807ff5590b0018dab44e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c807ff5590b0018dab44f,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c807ff5590b0018dab450,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c807ff5590b0018dab451,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c807ff5590b0018dab452,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5729feaf6aef051400155188,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5729feaf6aef051400155189,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729feaf6aef05140015518a,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.26666666666666666,-0.016489951095913488,False,squad2
5729feaf6aef05140015518b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5729feaf6aef05140015518c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a0c817df5590b0018dab459,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c817df5590b0018dab45a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c817df5590b0018dab45b,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.07614664569772756,True,squad2
572a005f1d046914007796b7,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a005f1d046914007796b8,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,True,1.0,1.0,-0.09109653607144234,False,squad2
572a005f1d046914007796b9,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572a005f1d046914007796ba,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.9999999999999971,0.49999999999999856,False,False,0.0,0.2222222222222222,-0.05259513020721762,False,squad2
572a005f1d046914007796bb,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.25,-0.07840217210819109,False,squad2
5a0c8ba8f5590b0018dab460,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.05369320621020961,True,squad2
5a0c8ba8f5590b0018dab461,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c8ba8f5590b0018dab462,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c8ba8f5590b0018dab463,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c8ba8f5590b0018dab464,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572a020f6aef051400155199,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a020f6aef05140015519a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a020f6aef05140015519b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a020f6aef05140015519c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a0c9275f5590b0018dab46a,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c9275f5590b0018dab46c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c9275f5590b0018dab46d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572a03a06aef0514001551aa,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a03a06aef0514001551ab,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572a03a06aef0514001551ac,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a03a06aef0514001551ad,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572a03a06aef0514001551ae,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.42105263157894735,-0.017068477197870958,False,squad2
5a0c93b9f5590b0018dab472,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c93b9f5590b0018dab473,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c93b9f5590b0018dab474,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c93b9f5590b0018dab475,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c93b9f5590b0018dab476,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
572a064a3f37b3190047865d,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.3636363636363636,-0.09305938026881222,False,squad2
572a064a3f37b3190047865e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a064a3f37b3190047865f,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572a064a3f37b31900478660,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a064a3f37b31900478661,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a0c958bf5590b0018dab47c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c958bf5590b0018dab47d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c958bf5590b0018dab47e,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.10421816903330171,True,squad2
5a0c958bf5590b0018dab480,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
572a07c11d046914007796d5,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a07c11d046914007796d6,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a07c11d046914007796d7,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a07c11d046914007796d8,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a07c11d046914007796d9,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a0c96fbf5590b0018dab486,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c96fbf5590b0018dab487,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c96fbf5590b0018dab488,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c96fbf5590b0018dab489,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c96fbf5590b0018dab48a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572a09abaf94a219006aa75b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a09abaf94a219006aa75d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a09abaf94a219006aa75e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a09abaf94a219006aa75f,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.5,-0.02858285314468648,False,squad2
5a0c9832f5590b0018dab491,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c9832f5590b0018dab492,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.04137393792259148,True,squad2
5a0c9832f5590b0018dab493,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c9832f5590b0018dab494,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
572a0b101d046914007796e9,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572a0b101d046914007796ea,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a0b101d046914007796eb,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a0b101d046914007796ec,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.14667337724349636,False,squad2
572a0b101d046914007796ed,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a0c98fef5590b0018dab49a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c98fef5590b0018dab49b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c98fef5590b0018dab49c,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a0c98fef5590b0018dab49d,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c98fef5590b0018dab49e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
572a0bebaf94a219006aa76f,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a0bebaf94a219006aa770,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572a0bebaf94a219006aa771,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.3636363636363636,-0.06045704491492891,False,squad2
572a0bebaf94a219006aa772,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
572a0bebaf94a219006aa773,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a0c99fcf5590b0018dab4a4,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c99fcf5590b0018dab4a6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a0c99fcf5590b0018dab4a7,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a0c99fcf5590b0018dab4a8,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5725c0f289a1e219009abdf2,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725c0f289a1e219009abdf3,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725c0f289a1e219009abdf4,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5725c0f289a1e219009abdf5,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725c0f289a1e219009abdf6,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.33333333333333337,-0.05088291720474217,False,squad2
57263eaa38643c19005ad371,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
57263eaa38643c19005ad373,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57263eaa38643c19005ad374,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57263eaa38643c19005ad375,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a8349a2e60761001a2eb509,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a8349a2e60761001a2eb50b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a8349a2e60761001a2eb50c,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a8349a2e60761001a2eb50d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5725c337271a42140099d163,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725c337271a42140099d164,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5725c337271a42140099d165,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725c337271a42140099d166,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5725c337271a42140099d167,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5726400589a1e219009ac5ee,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5726400589a1e219009ac5ef,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726400589a1e219009ac5f0,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5726400589a1e219009ac5f1,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726400589a1e219009ac5f2,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a834af4e60761001a2eb51b,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a834af4e60761001a2eb51c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a834af4e60761001a2eb51d,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.10557416663899698,True,squad2
5a834af5e60761001a2eb51e,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a834af5e60761001a2eb51f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5725c57a89a1e219009abe5e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5725c57a89a1e219009abe5f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5725c57a89a1e219009abe60,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5725c57a89a1e219009abe61,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726415bec44d21400f3dcd1,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5726415bec44d21400f3dcd2,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726415bec44d21400f3dcd3,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726415bec44d21400f3dcd4,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,True,1.0,1.0,-0.10258445550756992,False,squad2
5a834caae60761001a2eb53a,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a834caae60761001a2eb53b,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a834caae60761001a2eb53c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a834caae60761001a2eb53d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5725c69738643c19005accb9,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725c69738643c19005accba,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5725c69738643c19005accbc,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5726431d271a42140099d7f5,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5726431d271a42140099d7f6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726431d271a42140099d7f7,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5726431d271a42140099d7f8,Mistral-7B-Instruct-v0.1,squad2,True,3,4.0,1.9999999999999942,0.9999999999999971,False,False,0.0,0.2857142857142857,-0.08910276640771232,False,squad2
5726431d271a42140099d7f9,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.6666666666666666,-0.112448879595199,False,squad2
5a834dbde60761001a2eb556,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a834dbde60761001a2eb557,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a834dbde60761001a2eb558,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5725c91e38643c19005acceb,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5725c91e38643c19005accec,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5725c91e38643c19005accee,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5726449f1125e71900ae1928,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5726449f1125e71900ae1929,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5726449f1125e71900ae192a,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5726449f1125e71900ae192b,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5a8352ebe60761001a2eb57d,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a8352ebe60761001a2eb57e,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a8352ebe60761001a2eb57f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a8352ebe60761001a2eb580,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a8352ebe60761001a2eb581,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5725cb33271a42140099d1db,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725cb33271a42140099d1dc,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5725cb33271a42140099d1dd,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5725cb33271a42140099d1de,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5725cb33271a42140099d1df,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572646655951b619008f6ebf,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572646655951b619008f6ec0,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572646655951b619008f6ec1,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572646655951b619008f6ec2,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,True,1.0,1.0,-0.05556129557650221,False,squad2
572646655951b619008f6ec3,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5a835482e60761001a2eb598,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a835482e60761001a2eb599,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a835482e60761001a2eb59a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a835482e60761001a2eb59b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
572647d0708984140094c14c,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572647d0708984140094c14d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572647d0708984140094c14e,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5a835778e60761001a2eb5d9,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a835778e60761001a2eb5da,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a835778e60761001a2eb5db,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a835778e60761001a2eb5dc,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a835778e60761001a2eb5dd,Mistral-7B-Instruct-v0.1,squad2,True,3,1.0,-1.6017132519074577e-15,-8.008566259537289e-16,True,False,0.0,0.0,-0.08785368215605077,True,squad2
572648e8dd62a815002e8076,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
572648e8dd62a815002e8077,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
572648e8dd62a815002e8078,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,False,squad2
5a8359c1e60761001a2eb5f3,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a8359c1e60761001a2eb5f4,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a8359c1e60761001a2eb5f5,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a8359c1e60761001a2eb5f6,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a8359c1e60761001a2eb5f7,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
57264a0ef1498d1400e8db40,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57264a0ef1498d1400e8db41,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57264a0ef1498d1400e8db43,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a835b42e60761001a2eb60d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a835b42e60761001a2eb60e,Mistral-7B-Instruct-v0.1,squad2,True,3,3.0,1.4999999999999956,0.7499999999999978,False,False,0.0,0.0,-0.07016773866061635,True,squad2
5a835b42e60761001a2eb610,Mistral-7B-Instruct-v0.1,squad2,True,3,2.0,0.8112781244591301,0.40563906222956503,False,False,0.0,0.0,-0.11361245268815089,True,squad2
57264b1ddd62a815002e80a1,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57264b1ddd62a815002e80a2,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57264b1ddd62a815002e80a3,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57264b1ddd62a815002e80a4,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
5a836273e60761001a2eb63f,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a836273e60761001a2eb640,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
5a836273e60761001a2eb641,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a836273e60761001a2eb642,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a836273e60761001a2eb643,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57264cfa708984140094c1c3,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57264cfa708984140094c1c5,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57264cfa708984140094c1c6,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a836496e60761001a2eb658,Mistral-7B-Instruct-v0.1,squad2,False,0,,,,,,,,,True,squad2
5a836496e60761001a2eb659,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,True,squad2
5a836496e60761001a2eb65a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
57264e66dd62a815002e811a,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,False,squad2
57264e66dd62a815002e811b,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57264e66dd62a815002e811c,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
57264e66dd62a815002e811d,Mistral-7B-Instruct-v0.1,squad2,False,2,,,,,,,,,False,squad2
5a837038e60761001a2eb6f3,Mistral-7B-Instruct-v0.1,squad2,False,1,,,,,,,,,True,squad2
