dataset,id,pert_idx,m,identical_to_original,g1_cosine,g1_pass,g2_p_contradiction,g2_pass,both_pass
squad2,5a89150d3b2508001a72a4ab,0,3,False,0.9846383333206177,True,0.016458937898278236,True,True
squad2,5a89150d3b2508001a72a4ab,1,3,False,0.9180396795272827,True,0.00161014124751091,True,True
squad2,5a89150d3b2508001a72a4ab,2,3,False,0.9616314172744751,True,0.01099070068448782,True,True
squad2,5a89150d3b2508001a72a4ac,0,3,False,0.8800182938575745,True,0.025063108652830124,True,True
squad2,5a89150d3b2508001a72a4ac,1,3,False,0.9341995716094971,True,0.052306827157735825,True,True
squad2,5a89150d3b2508001a72a4ac,2,3,False,0.9902447462081909,True,0.007760883308947086,True,True
squad2,572973f76aef051400154f0b,0,3,False,0.8662524223327637,True,0.009120614267885685,True,True
squad2,572973f76aef051400154f0b,1,3,False,0.9416193962097168,True,0.006500334478914738,True,True
squad2,572973f76aef051400154f0b,2,3,False,0.9510928988456726,True,0.0029748696833848953,True,True
squad2,572973f76aef051400154f0c,0,3,False,0.9417552351951599,True,0.008682893589138985,True,True
squad2,572973f76aef051400154f0c,1,3,False,0.8522716760635376,True,0.013686739839613438,True,True
squad2,572973f76aef051400154f0c,2,3,False,0.9481711387634277,True,0.018332837149500847,True,True
squad2,572973f76aef051400154f0d,0,3,False,0.9202407002449036,True,0.00588622409850359,True,True
squad2,572973f76aef051400154f0d,1,3,False,0.9617242813110352,True,0.0273565873503685,True,True
squad2,572973f76aef051400154f0d,2,3,False,0.8817206025123596,True,0.0055547780357301235,True,True
squad2,572973f76aef051400154f0e,0,1,False,0.9924200177192688,True,0.0024484472814947367,True,True
squad2,5a8917433b2508001a72a4b3,0,3,False,0.8562424182891846,True,0.008549313060939312,True,True
squad2,5a8917433b2508001a72a4b3,1,3,False,0.9379416108131409,True,0.006222654599696398,True,True
squad2,5a8917433b2508001a72a4b3,2,3,False,0.9469151496887207,True,0.0030547722708433867,True,True
squad2,5a8917433b2508001a72a4b4,0,3,False,0.9459607005119324,True,0.01406235620379448,True,True
squad2,5a8917433b2508001a72a4b4,1,3,False,0.9119677543640137,True,0.012909629382193089,True,True
squad2,5a8917433b2508001a72a4b4,2,3,False,0.9389853477478027,True,0.01841147430241108,True,True
squad2,5a8917433b2508001a72a4b6,0,2,False,0.9326009154319763,True,0.004753922112286091,True,True
squad2,5a8917433b2508001a72a4b6,1,2,False,0.8831139802932739,True,0.07196009159088135,True,True
squad2,57297547af94a219006aa45b,0,3,False,0.9919885993003845,True,0.0012417832622304559,True,True
squad2,57297547af94a219006aa45b,1,3,False,0.8989031910896301,True,0.0018355193315073848,True,True
squad2,57297547af94a219006aa45b,2,3,False,0.8740474581718445,True,0.009160736575722694,True,True
squad2,57297547af94a219006aa45c,0,2,False,0.9757747650146484,True,0.0025125276297330856,True,True
squad2,57297547af94a219006aa45c,1,2,False,0.9521738886833191,True,0.0037608181592077017,True,True
squad2,57297547af94a219006aa45d,0,1,False,0.9597471952438354,True,0.0029807051178067923,True,True
squad2,57297547af94a219006aa45e,0,3,False,0.992135763168335,True,0.007051051594316959,True,True
squad2,57297547af94a219006aa45e,1,3,False,0.973102331161499,True,0.0023978392127901316,True,True
squad2,57297547af94a219006aa45e,2,3,False,0.9719847440719604,True,0.009934376925230026,True,True
squad2,57297547af94a219006aa45f,0,1,False,0.977859377861023,True,0.002334216609597206,True,True
squad2,5a8919843b2508001a72a4bc,0,2,False,0.9807765483856201,True,0.002039560116827488,True,True
squad2,5a8919843b2508001a72a4bc,1,2,False,0.9331228733062744,True,0.0020677228458225727,True,True
squad2,5a8919843b2508001a72a4bd,0,1,False,0.9653041362762451,True,0.002383805811405182,True,True
squad2,5a8919843b2508001a72a4be,0,1,False,0.9674133062362671,True,0.0016082196962088346,True,True
squad2,5a8919843b2508001a72a4bf,0,3,False,0.9838598966598511,True,0.016243791207671165,True,True
squad2,5a8919843b2508001a72a4bf,1,3,False,0.9906847476959229,True,0.0015217879554256797,True,True
squad2,5a8919843b2508001a72a4bf,2,3,False,0.9821372032165527,True,0.04242458939552307,True,True
squad2,5a8919843b2508001a72a4c0,0,1,False,0.9907392859458923,True,0.001862267847172916,True,True
squad2,57297781af94a219006aa4a3,0,2,False,0.9725382328033447,True,0.0026641369331628084,True,True
squad2,57297781af94a219006aa4a3,1,2,False,0.8757989406585693,True,0.002869771094992757,True,True
squad2,57297781af94a219006aa4a4,0,1,False,0.8966238498687744,True,0.16359056532382965,True,True
squad2,57297781af94a219006aa4a5,0,2,False,0.9699077010154724,True,0.008112389594316483,True,True
squad2,57297781af94a219006aa4a5,1,2,False,0.9699391722679138,True,0.00445953942835331,True,True
squad2,57297781af94a219006aa4a6,0,2,False,0.9684801697731018,True,0.010187814012169838,True,True
squad2,57297781af94a219006aa4a6,1,2,False,0.9648742079734802,True,0.002757417969405651,True,True
squad2,5a8923a23b2508001a72a4c6,0,1,False,0.9789780974388123,True,0.0028030856046825647,True,True
squad2,5a8923a23b2508001a72a4c8,0,2,False,0.9744547605514526,True,0.008061302825808525,True,True
squad2,5a8923a23b2508001a72a4c8,1,2,False,0.9710512161254883,True,0.005545526277273893,True,True
squad2,5a8923a23b2508001a72a4c9,0,3,False,0.9708276987075806,True,0.011088539846241474,True,True
squad2,5a8923a23b2508001a72a4c9,1,3,False,0.8536039590835571,True,0.22374725341796875,True,True
squad2,5a8923a23b2508001a72a4c9,2,3,False,0.9692914485931396,True,0.0029234804678708315,True,True
squad2,5a8923a23b2508001a72a4ca,0,2,False,0.9731504321098328,True,0.003198017366230488,True,True
squad2,5a8923a23b2508001a72a4ca,1,2,False,0.8832974433898926,True,0.12035072594881058,True,True
squad2,572978f91d046914007794d3,0,3,False,0.9933439493179321,True,0.001022872980684042,True,True
squad2,572978f91d046914007794d3,1,3,False,0.9775716066360474,True,0.0008548888727091253,True,True
squad2,572978f91d046914007794d3,2,3,False,0.9523748159408569,True,0.015908747911453247,True,True
squad2,572978f91d046914007794d4,0,2,False,0.9592428803443909,True,0.001544131780974567,True,True
squad2,572978f91d046914007794d4,1,2,False,0.955219030380249,True,0.0022380503360182047,True,True
squad2,572978f91d046914007794d5,0,2,False,0.9611389636993408,True,0.005892002023756504,True,True
squad2,572978f91d046914007794d5,1,2,False,0.9119996428489685,True,0.2978510856628418,True,True
squad2,572978f91d046914007794d6,0,2,False,0.9600609540939331,True,0.003017536597326398,True,True
squad2,572978f91d046914007794d6,1,2,False,0.9481183290481567,True,0.03595990315079689,True,True
squad2,572978f91d046914007794d7,0,1,False,0.938408613204956,True,0.00604428444057703,True,True
squad2,5a8925e53b2508001a72a4d0,0,3,False,0.9934054613113403,True,0.0012029539793729782,True,True
squad2,5a8925e53b2508001a72a4d0,1,3,False,0.9778940677642822,True,0.0010715649696066976,True,True
squad2,5a8925e53b2508001a72a4d0,2,3,False,0.9521849751472473,True,0.005218818783760071,True,True
squad2,5a8925e53b2508001a72a4d1,0,2,False,0.9621251225471497,True,0.0015543423360213637,True,True
squad2,5a8925e53b2508001a72a4d1,1,2,False,0.9618757963180542,True,0.001634464948438108,True,True
squad2,5a8925e53b2508001a72a4d2,0,1,False,0.9756437540054321,True,0.002327561844140291,True,True
squad2,5a8925e53b2508001a72a4d3,0,2,False,0.969430148601532,True,0.0031341365538537502,True,True
squad2,5a8925e53b2508001a72a4d3,1,2,False,0.9482201933860779,True,0.0012316897045820951,True,True
squad2,5a8925e53b2508001a72a4d4,0,1,False,0.9450398087501526,True,0.007238381542265415,True,True
squad2,57297a276aef051400154f88,0,3,False,0.9743585586547852,True,0.042508285492658615,True,True
squad2,57297a276aef051400154f88,1,3,False,0.9299539923667908,True,0.003596361493691802,True,True
squad2,57297a276aef051400154f88,2,3,False,0.8809535503387451,True,0.4604191184043884,True,True
squad2,57297a276aef051400154f89,0,3,False,0.9700672626495361,True,0.002399042248725891,True,True
squad2,57297a276aef051400154f89,1,3,False,0.9648102521896362,True,0.017855295911431313,True,True
squad2,57297a276aef051400154f89,2,3,False,0.8660203218460083,True,0.07144781947135925,True,True
squad2,57297a276aef051400154f8a,0,1,False,0.9941251277923584,True,0.004069778602570295,True,True
squad2,57297a276aef051400154f8b,0,2,False,0.9390305876731873,True,0.001803122111596167,True,True
squad2,57297a276aef051400154f8b,1,2,False,0.8676454424858093,True,0.005598742980509996,True,True
squad2,57297a276aef051400154f8c,0,1,False,0.9817622900009155,True,0.004546896554529667,True,True
squad2,5a8929e43b2508001a72a4da,0,3,False,0.9783846139907837,True,0.06587549299001694,True,True
squad2,5a8929e43b2508001a72a4da,1,3,False,0.9451470375061035,True,0.003941191826015711,True,True
squad2,5a8929e43b2508001a72a4da,2,3,False,0.883263111114502,True,0.45685335993766785,True,True
squad2,5a8929e43b2508001a72a4db,0,1,False,0.866580069065094,True,0.09994852542877197,True,True
squad2,5a8929e43b2508001a72a4dc,0,1,False,0.9936202764511108,True,0.00369057129137218,True,True
squad2,5a8929e43b2508001a72a4dd,0,3,False,0.962125301361084,True,0.0017223310424014926,True,True
squad2,5a8929e43b2508001a72a4dd,1,3,False,0.9504733085632324,True,0.007460146676748991,True,True
squad2,5a8929e43b2508001a72a4dd,2,3,False,0.8846627473831177,True,0.035796817392110825,True,True
squad2,5a8929e43b2508001a72a4de,0,1,False,0.9028571844100952,True,0.022309180349111557,True,True
squad2,57297bc9af94a219006aa4c7,0,2,False,0.8872136473655701,True,0.038735974580049515,True,True
squad2,57297bc9af94a219006aa4c7,1,2,False,0.9188805818557739,True,0.001510828617028892,True,True
squad2,57297bc9af94a219006aa4ca,0,1,False,0.954160749912262,True,0.008775374852120876,True,True
squad2,57297bc9af94a219006aa4cb,0,1,False,0.9566369652748108,True,0.00239020143635571,True,True
squad2,5a892b473b2508001a72a4e4,0,1,False,0.9163141250610352,True,0.0015216198517009616,True,True
squad2,5a892b473b2508001a72a4e5,0,1,False,0.9297189712524414,True,0.0021525556221604347,True,True
squad2,5a892b473b2508001a72a4e7,0,1,False,0.9625086188316345,True,0.038089003413915634,True,True
squad2,5a892b473b2508001a72a4e8,0,2,False,0.9639689326286316,True,0.0036545090842992067,True,True
squad2,5a892b473b2508001a72a4e8,1,2,False,0.9419506788253784,True,0.0024851893540471792,True,True
squad2,57297d421d046914007794e6,0,2,False,0.9364078044891357,True,0.004375883378088474,True,True
squad2,57297d421d046914007794e6,1,2,False,0.9903028011322021,True,0.004330583848059177,True,True
squad2,57297d421d046914007794e7,0,2,False,0.9775121212005615,True,0.010579926893115044,True,True
squad2,57297d421d046914007794e7,1,2,False,0.9897406697273254,True,0.0032485045958310366,True,True
squad2,57297d421d046914007794e8,0,1,False,0.9188098311424255,True,0.05416036769747734,True,True
squad2,5a892d303b2508001a72a4ef,0,3,False,0.9880834817886353,True,0.009867875836789608,True,True
squad2,5a892d303b2508001a72a4ef,1,3,False,0.9287428855895996,True,0.0031160665675997734,True,True
squad2,5a892d303b2508001a72a4ef,2,3,False,0.9040896892547607,True,0.00549017358571291,True,True
squad2,5a892d303b2508001a72a4f0,0,2,False,0.9632045030593872,True,0.00814911164343357,True,True
squad2,5a892d303b2508001a72a4f0,1,2,False,0.8977945446968079,True,0.008495126850903034,True,True
squad2,5a892d303b2508001a72a4f1,0,1,False,0.9954324960708618,True,0.004049868788570166,True,True
squad2,57297ed93f37b3190047845f,0,3,False,0.9316297173500061,True,0.0029864050447940826,True,True
squad2,57297ed93f37b3190047845f,1,3,False,0.8595646619796753,True,0.006255362648516893,True,True
squad2,57297ed93f37b3190047845f,2,3,False,0.9374653100967407,True,0.001647944445721805,True,True
squad2,57297ed93f37b31900478460,0,1,False,0.9451012015342712,True,0.023217858746647835,True,True
squad2,57297ed93f37b31900478461,0,2,False,0.9473321437835693,True,0.0012577911838889122,True,True
squad2,57297ed93f37b31900478461,1,2,False,0.8744794130325317,True,0.009655952453613281,True,True
squad2,57297ed93f37b31900478462,0,2,False,0.9566663503646851,True,0.0027518747374415398,True,True
squad2,57297ed93f37b31900478462,1,2,False,0.9509027600288391,True,0.007331713568419218,True,True
squad2,57297ed93f37b31900478463,0,3,False,0.9874892830848694,True,0.0008739940822124481,True,True
squad2,57297ed93f37b31900478463,1,3,False,0.9348430633544922,True,0.0029879980720579624,True,True
squad2,57297ed93f37b31900478463,2,3,False,0.9626625776290894,True,0.0013832786353304982,True,True
squad2,5a892e8e3b2508001a72a4f8,0,3,False,0.9737690687179565,True,0.0018731523305177689,True,True
squad2,5a892e8e3b2508001a72a4f8,1,3,False,0.9342828989028931,True,0.001453411765396595,True,True
squad2,5a892e8e3b2508001a72a4f8,2,3,False,0.9579616785049438,True,0.0015958617441356182,True,True
squad2,5a892e8e3b2508001a72a4f9,0,1,False,0.9392526149749756,True,0.006003654561936855,True,True
squad2,5a892e8e3b2508001a72a4fa,0,2,False,0.9563481211662292,True,0.0012806050945073366,True,True
squad2,5a892e8e3b2508001a72a4fa,1,2,False,0.9146608114242554,True,0.03545695170760155,True,True
squad2,5a892e8e3b2508001a72a4fb,0,2,False,0.9361821413040161,True,0.05145344138145447,True,True
squad2,5a892e8e3b2508001a72a4fb,1,2,False,0.9679826498031616,True,0.007458196021616459,True,True
squad2,5a892e8e3b2508001a72a4fc,0,3,False,0.9918800592422485,True,0.0009332707850262523,True,True
squad2,5a892e8e3b2508001a72a4fc,1,3,False,0.953261137008667,True,0.04248723387718201,True,True
squad2,5a892e8e3b2508001a72a4fc,2,3,False,0.9674111008644104,True,0.0015125731006264687,True,True
squad2,572980f9af94a219006aa4d1,0,2,False,0.9456408619880676,True,0.04743925482034683,True,True
squad2,572980f9af94a219006aa4d1,1,2,False,0.8909071087837219,True,0.024960491806268692,True,True
squad2,572980f9af94a219006aa4d2,0,2,False,0.9904719591140747,True,0.0028819015715271235,True,True
squad2,572980f9af94a219006aa4d2,1,2,False,0.8748570084571838,True,0.002764997771009803,True,True
squad2,572980f9af94a219006aa4d3,0,2,False,0.9887754321098328,True,0.0026908109430223703,True,True
squad2,572980f9af94a219006aa4d3,1,2,False,0.9217542409896851,True,0.004491621162742376,True,True
squad2,572980f9af94a219006aa4d4,0,2,False,0.8792626857757568,True,0.04572466388344765,True,True
squad2,572980f9af94a219006aa4d4,1,2,False,0.9622852206230164,True,0.09436410665512085,True,True
squad2,572980f9af94a219006aa4d5,0,2,False,0.8877331018447876,True,0.016645489260554314,True,True
squad2,572980f9af94a219006aa4d5,1,2,False,0.9587091207504272,True,0.005733349826186895,True,True
squad2,5a8930573b2508001a72a502,0,3,False,0.988838791847229,True,0.0034532241988927126,True,True
squad2,5a8930573b2508001a72a502,1,3,False,0.8658453226089478,True,0.00423654867336154,True,True
squad2,5a8930573b2508001a72a502,2,3,False,0.8742072582244873,True,0.043964192271232605,True,True
squad2,5a8930573b2508001a72a503,0,2,False,0.9866997003555298,True,0.0035778211895376444,True,True
squad2,5a8930573b2508001a72a503,1,2,False,0.9170852899551392,True,0.04302176460623741,True,True
squad2,5a8930573b2508001a72a504,0,3,False,0.9899025559425354,True,0.0018120895838364959,True,True
squad2,5a8930573b2508001a72a504,1,3,False,0.9560288190841675,True,0.0017310666153207421,True,True
squad2,5a8930573b2508001a72a504,2,3,False,0.8582462668418884,True,0.060322560369968414,True,True
squad2,5a8930573b2508001a72a505,0,1,False,0.9193676710128784,True,0.003583641955628991,True,True
squad2,5a8930573b2508001a72a506,0,2,False,0.928831160068512,True,0.0036889256443828344,True,True
squad2,5a8930573b2508001a72a506,1,2,False,0.8566957712173462,True,0.2507120966911316,True,True
squad2,572982e66aef051400154f92,0,3,False,0.9641910791397095,True,0.05898262932896614,True,True
squad2,572982e66aef051400154f92,1,3,False,0.8675613403320312,True,0.006404097657650709,True,True
squad2,572982e66aef051400154f92,2,3,False,0.9448519945144653,True,0.042497776448726654,True,True
squad2,572982e66aef051400154f93,0,2,False,0.9863139986991882,True,0.001703073619864881,True,True
squad2,572982e66aef051400154f93,1,2,False,0.9567915201187134,True,0.09264860302209854,True,True
squad2,572982e66aef051400154f94,0,1,False,0.9050799012184143,True,0.053923118859529495,True,True
squad2,572982e66aef051400154f95,0,2,False,0.891954779624939,True,0.01749446615576744,True,True
squad2,572982e66aef051400154f95,1,2,False,0.9235203266143799,True,0.1037013977766037,True,True
squad2,572982e76aef051400154f96,0,3,False,0.9369795322418213,True,0.005849583074450493,True,True
squad2,572982e76aef051400154f96,1,3,False,0.8626878261566162,True,0.036344945430755615,True,True
squad2,572982e76aef051400154f96,2,3,False,0.8777077198028564,True,0.005105231888592243,True,True
squad2,5a89320b3b2508001a72a50c,0,3,False,0.9566229581832886,True,0.0062468345277011395,True,True
squad2,5a89320b3b2508001a72a50c,1,3,False,0.888513445854187,True,0.006242015864700079,True,True
squad2,5a89320b3b2508001a72a50c,2,3,False,0.9537776112556458,True,0.012027077376842499,True,True
squad2,5a89320b3b2508001a72a50d,0,1,False,0.9699045419692993,True,0.0015049277571961284,True,True
squad2,5a89320b3b2508001a72a50e,0,3,False,0.852077305316925,True,0.473438024520874,True,True
squad2,5a89320b3b2508001a72a50e,1,3,False,0.9464618563652039,True,0.002912935335189104,True,True
squad2,5a89320b3b2508001a72a50e,2,3,False,0.9372989535331726,True,0.02927255816757679,True,True
squad2,5a89320b3b2508001a72a50f,0,2,False,0.856605052947998,True,0.0191833283752203,True,True
squad2,5a89320b3b2508001a72a50f,1,2,False,0.9132068753242493,True,0.19826100766658783,True,True
squad2,5a89320b3b2508001a72a510,0,2,False,0.8592672348022461,True,0.008699478581547737,True,True
squad2,5a89320b3b2508001a72a510,1,2,False,0.9051967263221741,True,0.003726516617462039,True,True
squad2,572985011d04691400779501,0,2,False,0.9338762164115906,True,0.002600771840661764,True,True
squad2,572985011d04691400779501,1,2,False,0.9738792777061462,True,0.0034266053698956966,True,True
squad2,572985011d04691400779502,0,2,False,0.9855613708496094,True,0.0008427564171142876,True,True
squad2,572985011d04691400779502,1,2,False,0.853639543056488,True,0.0018092626705765724,True,True
squad2,572985011d04691400779503,0,2,False,0.9161293506622314,True,0.5287546515464783,True,True
squad2,572985011d04691400779503,1,2,False,0.9712744951248169,True,0.003015762660652399,True,True
squad2,572985011d04691400779504,0,2,False,0.9963269829750061,True,0.002338531892746687,True,True
squad2,572985011d04691400779504,1,2,False,0.9206721782684326,True,0.0845881775021553,True,True
squad2,572985011d04691400779505,0,3,False,0.9769163727760315,True,0.005719486158341169,True,True
squad2,572985011d04691400779505,1,3,False,0.8954963088035583,True,0.0043548112735152245,True,True
squad2,572985011d04691400779505,2,3,False,0.9483534693717957,True,0.5048947930335999,True,True
squad2,5a8933ed3b2508001a72a516,0,2,False,0.9358642101287842,True,0.0038990036118775606,True,True
squad2,5a8933ed3b2508001a72a516,1,2,False,0.976523756980896,True,0.0035755459684878588,True,True
squad2,5a8933ed3b2508001a72a517,0,2,False,0.9769572615623474,True,0.001296088332310319,True,True
squad2,5a8933ed3b2508001a72a517,1,2,False,0.9272043108940125,True,0.0040888311341404915,True,True
squad2,5a8933ed3b2508001a72a518,0,1,False,0.8811472654342651,True,0.5503033399581909,True,True
squad2,5a8933ed3b2508001a72a519,0,2,False,0.9949041604995728,True,0.0022034908179193735,True,True
squad2,5a8933ed3b2508001a72a519,1,2,False,0.9124164581298828,True,0.31403279304504395,True,True
squad2,5a8933ed3b2508001a72a51a,0,2,False,0.983153223991394,True,0.0057994830422103405,True,True
squad2,5a8933ed3b2508001a72a51a,1,2,False,0.955532431602478,True,0.4710291922092438,True,True
squad2,572987e46aef051400154fa2,0,3,False,0.9345425367355347,True,0.004364532884210348,True,True
squad2,572987e46aef051400154fa2,1,3,False,0.9001156091690063,True,0.006701137404888868,True,True
squad2,572987e46aef051400154fa2,2,3,False,0.9911540150642395,True,0.001579813426360488,True,True
squad2,572987e46aef051400154fa3,0,3,False,0.9969940185546875,True,0.03419077396392822,True,True
squad2,572987e46aef051400154fa3,1,3,False,0.9513859748840332,True,0.0027855238877236843,True,True
squad2,572987e46aef051400154fa3,2,3,False,0.8677575588226318,True,0.06914995610713959,True,True
squad2,572987e46aef051400154fa4,0,3,False,0.9866307973861694,True,0.04204658046364784,True,True
squad2,572987e46aef051400154fa4,1,3,False,0.9067742228507996,True,0.0345587432384491,True,True
squad2,572987e46aef051400154fa4,2,3,False,0.9169780015945435,True,0.008067670278251171,True,True
squad2,572987e46aef051400154fa5,0,1,False,0.9715454578399658,True,0.007602811325341463,True,True
squad2,572987e46aef051400154fa6,0,1,False,0.9921252131462097,True,0.015509199351072311,True,True
squad2,5a89357c3b2508001a72a520,0,2,False,0.8964201211929321,True,0.005641620140522718,True,True
squad2,5a89357c3b2508001a72a520,1,2,False,0.9925701022148132,True,0.001543097198009491,True,True
squad2,5a89357c3b2508001a72a521,0,1,False,0.8701454401016235,True,0.08417187631130219,True,True
squad2,5a89357c3b2508001a72a522,0,2,False,0.9956814050674438,True,0.002440066309645772,True,True
squad2,5a89357c3b2508001a72a522,1,2,False,0.9009498357772827,True,0.003352533560246229,True,True
squad2,5a89357c3b2508001a72a523,0,3,False,0.9972333908081055,True,0.0046478151343762875,True,True
squad2,5a89357c3b2508001a72a523,1,3,False,0.9017324447631836,True,0.002569003961980343,True,True
squad2,5a89357c3b2508001a72a523,2,3,False,0.9056648015975952,True,0.006573114078491926,True,True
squad2,572989846aef051400154fc0,0,2,False,0.9808617830276489,True,0.002291947603225708,True,True
squad2,572989846aef051400154fc0,1,2,False,0.9119239449501038,True,0.01224552933126688,True,True
squad2,572989846aef051400154fc1,0,2,False,0.9813748598098755,True,0.05344538018107414,True,True
squad2,572989846aef051400154fc1,1,2,False,0.9361562728881836,True,0.004831601399928331,True,True
squad2,572989846aef051400154fc2,0,3,False,0.954871416091919,True,0.005281332414597273,True,True
squad2,572989846aef051400154fc2,1,3,False,0.9742313027381897,True,0.0016034215223044157,True,True
squad2,572989846aef051400154fc2,2,3,False,0.9581303596496582,True,0.004805577918887138,True,True
squad2,572989846aef051400154fc3,0,1,False,0.9099934101104736,True,0.005359748378396034,True,True
squad2,572989846aef051400154fc4,0,2,False,0.9874416589736938,True,0.001989159733057022,True,True
squad2,572989846aef051400154fc4,1,2,False,0.9431536197662354,True,0.005207881797105074,True,True
squad2,5a8937553b2508001a72a52a,0,2,False,0.987310528755188,True,0.0022969143465161324,True,True
squad2,5a8937553b2508001a72a52a,1,2,False,0.9404505491256714,True,0.0085406843572855,True,True
squad2,5a8937553b2508001a72a52b,0,1,False,0.9841439723968506,True,0.0643627718091011,True,True
squad2,5a8937553b2508001a72a52c,0,3,False,0.9690970182418823,True,0.0020276836585253477,True,True
squad2,5a8937553b2508001a72a52c,1,3,False,0.9876922369003296,True,0.00292410422116518,True,True
squad2,5a8937553b2508001a72a52c,2,3,False,0.9638398289680481,True,0.004320411942899227,True,True
squad2,5a8937553b2508001a72a52d,0,2,False,0.8754206895828247,True,0.03261762857437134,True,True
squad2,5a8937553b2508001a72a52d,1,2,False,0.9016683101654053,True,0.004347165115177631,True,True
squad2,57298ef11d0469140077952d,0,1,False,0.9610239267349243,True,0.013667057268321514,True,True
squad2,57298ef11d0469140077952e,0,1,False,0.916222095489502,True,0.14909452199935913,True,True
squad2,57298ef11d0469140077952f,0,2,False,0.9856124520301819,True,0.0014882893301546574,True,True
squad2,57298ef11d0469140077952f,1,2,False,0.9713740348815918,True,0.0019119258504360914,True,True
squad2,57298ef11d04691400779530,0,3,False,0.9845002889633179,True,0.00254481821320951,True,True
squad2,57298ef11d04691400779530,1,3,False,0.9536483287811279,True,0.0019703987054526806,True,True
squad2,57298ef11d04691400779530,2,3,False,0.862700343132019,True,0.002821679227054119,True,True
squad2,57298ef11d04691400779531,0,3,False,0.9350063800811768,True,0.004347988869994879,True,True
squad2,57298ef11d04691400779531,1,3,False,0.9519743919372559,True,0.010815153829753399,True,True
squad2,57298ef11d04691400779531,2,3,False,0.9624950289726257,True,0.01259691547602415,True,True
squad2,5a89392f3b2508001a72a534,0,1,False,0.8546442985534668,True,0.0493706576526165,True,True
squad2,5a89392f3b2508001a72a535,0,1,False,0.9263800978660583,True,0.21247626841068268,True,True
squad2,5a89392f3b2508001a72a536,0,1,False,0.985366702079773,True,0.0033884134609252214,True,True
squad2,5a89392f3b2508001a72a537,0,1,False,0.9829855561256409,True,0.0028793097008019686,True,True
squad2,5a89392f3b2508001a72a538,0,3,False,0.9573796391487122,True,0.004435604903846979,True,True
squad2,5a89392f3b2508001a72a538,1,3,False,0.8587932586669922,True,0.022705091163516045,True,True
squad2,5a89392f3b2508001a72a538,2,3,False,0.94427090883255,True,0.05007002875208855,True,True
squad2,57299021af94a219006aa50b,0,2,False,0.8746658563613892,True,0.001495740027166903,True,True
squad2,57299021af94a219006aa50b,1,2,False,0.8779269456863403,True,0.019572153687477112,True,True
squad2,57299021af94a219006aa50c,0,1,False,0.9324163198471069,True,0.011184939183294773,True,True
squad2,57299021af94a219006aa50d,0,2,False,0.9605727791786194,True,0.0017313919961452484,True,True
squad2,57299021af94a219006aa50d,1,2,False,0.8552918434143066,True,0.03252303600311279,True,True
squad2,57299021af94a219006aa50e,0,2,False,0.9896541237831116,True,0.007912598550319672,True,True
squad2,57299021af94a219006aa50e,1,2,False,0.9130833148956299,True,0.013638854026794434,True,True
squad2,57299021af94a219006aa50f,0,2,False,0.9085423350334167,True,0.07371906191110611,True,True
squad2,57299021af94a219006aa50f,1,2,False,0.8693596124649048,True,0.13214299082756042,True,True
squad2,5a893a003b2508001a72a53e,0,2,False,0.8670861721038818,True,0.0028157043270766735,True,True
squad2,5a893a003b2508001a72a53e,1,2,False,0.9291637539863586,True,0.003588654100894928,True,True
squad2,5a893a003b2508001a72a53f,0,2,False,0.9420247077941895,True,0.009342036210000515,True,True
squad2,5a893a003b2508001a72a53f,1,2,False,0.8602466583251953,True,0.012329990975558758,True,True
squad2,5a893a003b2508001a72a540,0,2,False,0.9621939659118652,True,0.0017313683638349175,True,True
squad2,5a893a003b2508001a72a540,1,2,False,0.852705717086792,True,0.03369623050093651,True,True
squad2,5a893a003b2508001a72a541,0,1,False,0.9887599945068359,True,0.011326493695378304,True,True
squad2,5a893a003b2508001a72a542,0,3,False,0.9126718640327454,True,0.006757978815585375,True,True
squad2,5a893a003b2508001a72a542,1,3,False,0.8577429056167603,True,0.008542248979210854,True,True
squad2,5a893a003b2508001a72a542,2,3,False,0.9079619646072388,True,0.11682464182376862,True,True
squad2,572991943f37b319004784a1,0,2,False,0.8920103907585144,True,0.0031138076446950436,True,True
squad2,572991943f37b319004784a1,1,2,False,0.8943628668785095,True,0.0028492293786257505,True,True
squad2,572991943f37b319004784a2,0,1,False,0.9138409495353699,True,0.005829703062772751,True,True
squad2,572991943f37b319004784a3,0,2,False,0.8730176687240601,True,0.004903924651443958,True,True
squad2,572991943f37b319004784a3,1,2,False,0.925612211227417,True,0.004115511197596788,True,True
squad2,572991943f37b319004784a4,0,2,False,0.9782463908195496,True,0.248915433883667,True,True
squad2,572991943f37b319004784a4,1,2,False,0.9830279350280762,True,0.0020039344672113657,True,True
squad2,572991943f37b319004784a5,0,3,False,0.9020867347717285,True,0.008367987349629402,True,True
squad2,572991943f37b319004784a5,1,3,False,0.9737863540649414,True,0.008550832979381084,True,True
squad2,572991943f37b319004784a5,2,3,False,0.9189541339874268,True,0.003862174227833748,True,True
squad2,5a893bd73b2508001a72a548,0,2,False,0.8542664051055908,True,0.004703627433627844,True,True
squad2,5a893bd73b2508001a72a548,1,2,False,0.8713749647140503,True,0.003111498663201928,True,True
squad2,5a893bd73b2508001a72a549,0,1,False,0.9455652236938477,True,0.0035210733767598867,True,True
squad2,5a893bd73b2508001a72a54a,0,2,False,0.8958616256713867,True,0.006382088642567396,True,True
squad2,5a893bd73b2508001a72a54a,1,2,False,0.9292500019073486,True,0.004208046477288008,True,True
